#a,Funcional,Económica,Denominación,Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
,3230.0,16000.0,Educació. Seguridad Social,,3230.0,1.0,308772.37,27124.71,335897.08,268085.39
,3230.0,16008.0,Educació. Asistencia médico-farmacéutica,,3230.0,1.0,4500.0,0.0,4500.0,5817.83
,3230.0,21200.0,Educació Repar. Manteniment i conserv. edificis i altres,,3230.0,2.0,30000.0,0.0,30000.0,12639.61
,3230.0,21300.0,Educació.Repar. Manteniment i conserv. Maquin. Instal. i utillatge,,3230.0,2.0,0.0,0.0,0.0,4637.87
,3230.0,21500.0,Educació.Repar. Manteniment i conserv. Mobilliari i béns,,3230.0,2.0,0.0,0.0,0.0,679.54
,3230.0,21600.0,Educació.Manteniment equisp informàtics,,3230.0,2.0,0.0,0.0,0.0,5.25
,3230.0,22000.0,Educació.Ordinario no inventariable,,3230.0,2.0,0.0,0.0,0.0,4446.25
,3230.0,22001.0,"Educació.Prensa, revistas, libros y otras publicaciones",,3230.0,2.0,0.0,0.0,0.0,168.01
,3230.0,22101.0,Educació Agua,,3230.0,2.0,10000.0,0.0,10000.0,4167.66
,3230.0,22102.0,Educació.Gas,,3230.0,2.0,0.0,0.0,0.0,2535.27
,3230.0,22104.0,Educació Vestuario,,3230.0,2.0,2000.0,0.0,2000.0,1498.9
,3230.0,22105.0,Educació.Productos alimenticios,,3230.0,2.0,73678.0,0.0,73678.0,39047.11
,3230.0,22106.0,Educació.Productos farmacéuticos y material sanitario,,3230.0,2.0,0.0,0.0,0.0,493.41
,3230.0,22110.0,Educació Productos de limpieza y aseo,,3230.0,2.0,10000.0,0.0,10000.0,6203.59
,3230.0,22112.0,"Educació.Suministros de material electrónico, eléctrico y de telecomunicaciones",,3230.0,2.0,0.0,0.0,0.0,632.53
,3230.0,22199.0,Educació.Otros suministros,,3230.0,2.0,0.0,0.0,0.0,1212.22
,3230.0,22699.0,Educació Otros gastos diversos,,3230.0,2.0,37900.0,-11000.0,26900.0,4850.03
,3230.0,22700.0,Educació.Limpieza y Aseo,,3230.0,2.0,0.0,0.0,0.0,580.1
,3230.0,22701.0,Educació Seguridad,,3230.0,2.0,2000.0,0.0,2000.0,344.85
,3230.0,22706.0,Educació.Estudios y trabajos técnicos,,3230.0,2.0,0.0,0.0,0.0,9769.96
,3230.0,22799.0,Educació. Otros trabajos realizados por otras empresas y profesionales,,3230.0,2.0,0.0,0.0,0.0,32275.17
,3230.0,23020.0,Educació.Del personal no directivo,,3230.0,2.0,0.0,0.0,0.0,95.89
,3230.0,23120.0,Educació.Del personal no directivo,,3230.0,2.0,0.0,0.0,0.0,187.1
,3230.0,23300.0,Educació Altres indemnitzacions per raó de servei,,3230.0,2.0,15000.0,0.0,15000.0,60.0
,3230.0,42111.0,Educació UNED DE LES ILLES BALEARS,,3230.0,4.0,150000.0,97168.4,247168.4,211626.81
,3230.0,45102.0,Educació UNIVERSITAT DE LES ILLES BALEARS,,3230.0,4.0,17000.0,-9792.72,7207.28,7207.28
,3230.0,48100.0,Educació. Prem. beques i pensions d´estudis i investigació,,3230.0,4.0,600000.0,0.0,600000.0,602842.68
,3230.0,48900.0,Educació.Transferències corrents a fam. i instit. sense fi de lucre,,3230.0,4.0,0.0,0.0,0.0,19319.18
,3230.0,62203.0,Educació Otras construcciones,,3230.0,6.0,100000.0,-20000.0,80000.0,38045.63
,3230.0,62300.0,Educació.Maquinaria,,3230.0,6.0,0.0,0.0,0.0,6986.54
,3230.0,62301.0,Educació.Instal.lacions,,3230.0,6.0,0.0,0.0,0.0,6681.31
,3230.0,62500.0,Educació Inversió nova de mobiliari i béns,,3230.0,6.0,61200.0,0.0,61200.0,8495.47
,3230.0,6250001.0,Educació.Mobiliari i béns,,3230.0,6.0,0.0,0.0,0.0,18222.01
,3230.0,62600.0,Educació.Inversió nova. Informática,,3230.0,6.0,0.0,0.0,0.0,78.0
,3230.0,62900.0,Educació.Inversió associada al funcionament dels serveis,,3230.0,6.0,0.0,0.0,0.0,15146.42
,3230.0,63200.0,Educació.Industrials,,3230.0,6.0,0.0,0.0,0.0,3267.08
,3230.0,63203.0,Educació.Otras construcciones,,3230.0,6.0,0.0,0.0,0.0,12609.19
,3230.0,63301.0,Educació.Instalaciones,,3230.0,6.0,0.0,0.0,0.0,6613.28
,3230.0,63500.0,Educació.Mobiliario,,3230.0,6.0,0.0,0.0,0.0,5128.95
,3230.0,63901.0,Educació.Otras inversiones de reposición asociadas al funcionamiento operativo de los servicios,,3230.0,6.0,0.0,0.0,0.0,269.59
,3260.0,13000.0,Educació Vial. Retribuciones básicas,,3260.0,1.0,9342.2,0.0,9342.2,9572.65
,3260.0,13002.0,Educació Vial. Otras remuneraciones,,3260.0,1.0,9358.98,0.0,9358.98,9677.47
,3260.0,15002.0,Educació Vial. Productivitat laborals,,3260.0,1.0,3030.0,750.0,3780.0,3668.61
,3260.0,16000.0,Educació Vial. Seguridad Social,,3260.0,1.0,7369.95,812.99,8182.94,7299.2
,3260.0,16008.0,Educació Vial. Asistencia médico-farmacéutica,,3260.0,1.0,300.0,0.0,300.0,105.0
,3260.0,20300.0,"Educació Vial.Arrendamientos maquinaria, instalaciones y utillaje",,3260.0,2.0,0.0,0.0,0.0,119.79
,3260.0,21200.0,Educació Vial.Repar. Manteniment i conserv. edificis i altres,,3260.0,2.0,0.0,0.0,0.0,5053.65
,3260.0,21300.0,Educació Vial.Repar. Manteniment i conserv. Maquin. Instal. i utillatge,,3260.0,2.0,0.0,0.0,0.0,2896.8
,3260.0,21400.0,Educació Vial.Reparac. Manten. i Conserv. Mat. Transport,,3260.0,2.0,0.0,0.0,0.0,91.19
,3260.0,21500.0,Educació Vial.Repar. Manteniment i conserv. Mobilliari i béns,,3260.0,2.0,0.0,0.0,0.0,1179.09
,3260.0,22000.0,Educació Vial.Ordinario no inventariable,,3260.0,2.0,0.0,0.0,0.0,60.26
,3260.0,22104.0,Educació Vial.Vestuario,,3260.0,2.0,0.0,0.0,0.0,216.23
,3260.0,22110.0,Educació Vial.Productos de limpieza y aseo,,3260.0,2.0,0.0,0.0,0.0,710.62
,3260.0,22699.0,Educació Vial. Otros gastos diversos,,3260.0,2.0,58000.0,-50000.0,8000.0,306.6
,3260.0,22700.0,Educació Vial.Limpieza y Aseo,,3260.0,2.0,0.0,0.0,0.0,1248.72
,3260.0,22701.0,Educació Vial.Seguridad,,3260.0,2.0,0.0,0.0,0.0,3364.02
,3260.0,22799.0,Educació Vial.Otros trabajos realizados por otras empresas y profesionales,,3260.0,2.0,50000.0,0.0,50000.0,31530.9
,3260.0,61001.0,Educació Vial.Inversiones de reposición en terrenos. Adaptación de terrenos y bienes.,,3260.0,6.0,0.0,0.0,0.0,1095.05
,3260.0,62301.0,Educació Vial.Instal.lacions,,3260.0,6.0,0.0,0.0,0.0,6200.85
,3260.0,63200.0,Educació Vial.Industrials,,3260.0,6.0,0.0,0.0,0.0,8379.86
,3260.0,63203.0,Educació Vial Otras construcciones,,3260.0,6.0,100000.0,-70000.0,30000.0,11021.9
,3260.0,63901.0,Educació Vial.Otras inversiones de reposición asociadas al funcionamiento operativo de los servicios,,3260.0,6.0,0.0,0.0,0.0,1466.51
,3321.0,21600.0,Bibliotecas públicas Cas Serres.Manteniment equisp informàtics,,3321.0,2.0,0.0,0.0,0.0,3484.0
,3321.0,21900.0,Bibliotecas públicas Cas Serres.Repar.Mant.Cons.Altr.Inmov.Material,,3321.0,2.0,0.0,0.0,0.0,1348.7
,3321.0,22000.0,Bibliotecas públicas Cas Serres.Ordinario no inventariable,,3321.0,2.0,0.0,0.0,0.0,19.5
,3321.0,22001.0,"Bibliotecas públicas Cas Serres Prensa, revistas, libros y otras publicaciones",,3321.0,2.0,8000.0,0.0,8000.0,6190.75
,3321.0,22112.0,"Bibliotecas públicas Cas Serres.Suministros de material electrónico, eléctrico y de telecomunicaciones",,3321.0,2.0,0.0,0.0,0.0,41.67
,3321.0,22606.0,"Bibliotecas públicas Cas Serres.Reuniones, conferencias y cursos",,3321.0,2.0,0.0,0.0,0.0,2582.4
,3321.0,22699.0,Bibliotecas públicas Cas Serres. Otros gastos diversos,,3321.0,2.0,21100.0,0.0,21100.0,494.74
,3321.0,22799.0,Bibliotecas públicas Cas Serres.Otros trabajos realizados por otras empresas y profesionales,,3321.0,2.0,0.0,0.0,0.0,4588.47
,3321.0,48900.0,Bibliotecas públicas Cas Serres.Transferències corrents a fam. i instit. sense fi de lucre,,3321.0,4.0,100000.0,100056.86,200056.86,133333.99
,3321.0,62500.0,Bibliotecas públicas Cas Serres Inversió nova de mobiliari i béns,,3321.0,6.0,10000.0,0.0,10000.0,694.85
,3321.0,62900.0,Bibliotecas públicas Cas Serres Inversió associada al funcionament dels serveis,,3321.0,6.0,30500.0,0.0,30500.0,21475.14
,3321.0,63500.0,Bibliotecas públicas Cas Serres.Mobiliario,,3321.0,6.0,0.0,11000.0,11000.0,6074.2
,3321.0,78900.0,Bibliotecas públicas Cas Serres.Transferències de capital a famílies i instit. sense ànim de lucre,,3321.0,7.0,25000.0,25000.0,50000.0,13888.96
,3330.0,21200.0,Equipaments culturals Cas Serres.Repar. Manteniment i conserv. edificis i altres,,3330.0,2.0,0.0,0.0,0.0,1302.31
,3330.0,21300.0,Equipaments culturals Cas Serres.Repar. Manteniment i conserv. Maquin. Instal. i utillatge,,3330.0,2.0,0.0,0.0,0.0,6002.14
,3330.0,22112.0,"Equipaments culturals Cas Serres.Suministros de material electrónico, eléctrico y de telecomunicaciones",,3330.0,2.0,0.0,0.0,0.0,276.5
,3330.0,22609.0,Equipaments culturals Cas Serres.Actividades culturales y deportivas,,3330.0,2.0,0.0,0.0,0.0,28770.0
,3330.0,22699.0,Equipaments culturals Cas Serres.Otros gastos diversos,,3330.0,2.0,70569.5,10000.0,80569.5,683.24
,3330.0,22701.0,Equipaments culturals Cas Serres Seguridad,,3330.0,2.0,73144.5,0.0,73144.5,135.52
,3330.0,22799.0,Equipaments culturals Cas Serres.Otros trabajos realizados por otras empresas y profesionales,,3330.0,2.0,0.0,0.0,0.0,68838.37
,3330.0,60900.0,Equipaments culturals Cas Serres.Otras inversiones nuevas en infraestructuras y bienes destinados al uso general,,3330.0,6.0,0.0,0.0,0.0,17811.2
,3330.0,62203.0,Equipaments culturals Cas Serres.Otras construcciones,,3330.0,6.0,0.0,0.0,0.0,4216.85
,3330.0,62301.0,Equipaments culturals Cas Serres.Instal.lacions,,3330.0,6.0,0.0,0.0,0.0,32058.93
,3330.0,62500.0,Equipaments culturals Cas Serres.Inversió nova de mobiliari i béns,,3330.0,6.0,0.0,0.0,0.0,21594.39
,3330.0,62900.0,Equipaments culturals Cas Serres Inversió associada al funcionament dels serveis,,3330.0,6.0,178258.26,0.0,178258.26,0.0
,3330.0,63200.0,Equipaments culturals Cas Serres.Industrials,,3330.0,6.0,0.0,0.0,0.0,59213.49
,3330.0,63203.0,Equipaments culturals Cas Serres.Otras construcciones,,3330.0,6.0,0.0,0.0,0.0,5896.57
,3330.0,63301.0,Equipaments culturals Cas Serres.Instalaciones,,3330.0,6.0,0.0,0.0,0.0,5031.31
,3340.0,12000.0,Promoció Cultural Sueldos del Grupo A1,,3340.0,1.0,45704.22,0.0,45704.22,31185.48
,3340.0,12001.0,Promoció Cultural Sueldos del Grupo A2,,3340.0,1.0,40189.74,0.0,40189.74,27422.78
,3340.0,12003.0,Promoció Cultural Sueldos del Grupo C1,,3340.0,1.0,41041.28,0.0,41041.28,41339.28
,3340.0,12004.0,Promoció Cultural Sueldos del Grupo C2,,3340.0,1.0,26090.4,0.0,26090.4,26703.58
,3340.0,12005.0,Promoció Cultural Sueldos del Grupo E,,3340.0,1.0,15940.4,0.0,15940.4,16314.9
,3340.0,12006.0,Promoció Cultural Trienios,,3340.0,1.0,28993.84,0.0,28993.84,30338.73
,3340.0,12100.0,Promoció Cultural Complemento de destino,,3340.0,1.0,102846.52,-4260.47,98586.05,76220.52
,3340.0,12101.0,Promoció Cultural Complemento específico,,3340.0,1.0,174697.04,-18557.75,156139.29,106358.64
,3340.0,12103.0,Promoció Cultural Otros complementos,,3340.0,1.0,14558.88,0.0,14558.88,12407.1
,3340.0,12700.0,Promoció Cultural.Contribuciones a planes y fondos de pensiones funcionaris,,3340.0,1.0,0.0,0.0,0.0,7803.51
,3340.0,13000.0,Promoció Cultural Retribucions persona laboral,,3340.0,1.0,10256.32,0.0,10256.32,10497.99
,3340.0,13002.0,Promoció Cultural Otras remuneraciones,,3340.0,1.0,11316.16,0.0,11316.16,11582.17
,3340.0,13700.0,Promoció Cultural.Contribucions a plans i fons de pensions laborals,,3340.0,1.0,0.0,0.0,0.0,673.2
,3340.0,15001.0,Promoció Cultural Productivitat funcionàris,,3340.0,1.0,48108.24,0.0,48108.24,69364.4
,3340.0,15002.0,Promoció Cultural Productivitat laborals,,3340.0,1.0,4797.0,0.0,4797.0,4797.0
,3340.0,15100.0,Promoció Cultural.Gratificacions,,3340.0,1.0,0.0,0.0,0.0,141.35
,3340.0,16000.0,Promoció Cultural Seguridad Social,,3340.0,1.0,157774.57,8588.33,166362.9,112191.41
,3340.0,16008.0,Promoció Cultural Asistencia médico-farmacéutica,,3340.0,1.0,3900.0,0.0,3900.0,1582.0
,3340.0,20300.0,"Promoció Cultural.Arrendamientos maquinaria, instalaciones y utillaje",,3340.0,2.0,0.0,0.0,0.0,1073.95
,3340.0,21300.0,Promoció Cultural.Repar. Manteniment i conserv. Maquin. Instal. i utillatge,,3340.0,2.0,0.0,0.0,0.0,69.74
,3340.0,22000.0,Promoció Cultural.Ordinario no inventariable,,3340.0,2.0,0.0,0.0,0.0,223.98
,3340.0,22001.0,"Promoció Cultural Prensa, revistas, libros y otras publicaciones",,3340.0,2.0,60500.0,-25811.03,34688.97,0.0
,3340.0,22002.0,"Promoció Cultural.Material, informático no inventariable",,3340.0,2.0,0.0,0.0,0.0,87.08
,3340.0,22100.0,Promoció Cultural.Energía eléctrica,,3340.0,2.0,0.0,0.0,0.0,6424.42
,3340.0,22101.0,Promoció Cultural.Agua,,3340.0,2.0,0.0,0.0,0.0,675.61
,3340.0,22110.0,Promoció Cultural.Productos de limpieza y aseo,,3340.0,2.0,0.0,0.0,0.0,513.35
,3340.0,22400.0,Promoció Cultural.De edificios y locales,,3340.0,2.0,0.0,0.0,0.0,1972.23
,3340.0,22502.0,Promoció Cultural.Tributos de las Entidades locales,,3340.0,2.0,0.0,0.0,0.0,4711.62
,3340.0,22601.0,Promoció Cultural.Atenciones protocolarias y representativas,,3340.0,2.0,0.0,0.0,0.0,2740.09
,3340.0,22602.0,Promoció Cultural Publicidad y propaganda,,3340.0,2.0,16000.0,0.0,16000.0,0.0
,3340.0,22609.0,Promoció Cultural,,3340.0,2.0,0.0,130000.0,130000.0,583206.06
,3340.0,22699.0,Promoció Cultural Otros gastos diversos,,3340.0,2.0,144500.0,-32800.0,111700.0,15719.15
,3340.0,22701.0,Promoció Cultural.Seguridad,,3340.0,2.0,0.0,0.0,0.0,1620.19
,3340.0,22799.0,Promoció Cultural Otros trabajos realizados por otras empresas y profesionales,,3340.0,2.0,1069288.78,-511211.4,558077.38,147832.39
,3340.0,23000.0,Promoció Cultural.De los miembros de los órganos de gobierno,,3340.0,2.0,0.0,0.0,0.0,176.1
,3340.0,23020.0,Promoció Cultural.Del personal no directivo,,3340.0,2.0,0.0,0.0,0.0,379.9
,3340.0,23100.0,Promoció Cultural.De los miembros de los órganos de gobierno,,3340.0,2.0,0.0,0.0,0.0,562.5
,3340.0,23110.0,Promoció Cultural.Del personal directivo,,3340.0,2.0,0.0,0.0,0.0,257.6
,3340.0,23120.0,Promoció Cultural.Del personal no directivo,,3340.0,2.0,0.0,0.0,0.0,921.88
,3340.0,23300.0,Promoció Cultural.Altres indemnitzacions per raó de servei,,3340.0,2.0,0.0,0.0,0.0,45.0
,3340.0,45103.0,Promoció Cultural INSTITUT D'ESTUDIS BALEÀRICS,,3340.0,4.0,51000.0,0.0,51000.0,0.0
,3340.0,46203.0,Promoció Cultural Patronat municipal de música d'Eivissa,,3340.0,4.0,60000.0,0.0,60000.0,101000.0
,3340.0,48100.0,Promoció Cultural Prem. beques i pensions d'estudis i investigació,,3340.0,4.0,20000.0,0.0,20000.0,55340.0
,3340.0,48900.0,Promoció Cultural Transferències corrents a fam. i instit. sense fi de lucre,,3340.0,4.0,152000.0,305000.0,457000.0,0.0
,3340.0,48917.0,Promoció Cultural INSTITU D'ESTUDIS EIVISSENCS,,3340.0,4.0,60000.0,0.0,60000.0,49419.19
,3340.0,48918.0,Promoció Cultural Federació de Colles de Ball i Cultura popular d'Eivissa i Formentera,,3340.0,4.0,25000.0,0.0,25000.0,30905.15
,3340.0,48919.0,Promoció Cultural Centre cultural Sant Carles,,3340.0,4.0,12000.0,0.0,12000.0,12000.0
,3340.0,62500.0,Promoció Cultural Inversió nova de mobiliari i béns,,3340.0,6.0,50000.0,0.0,50000.0,11015.18
,3340.0,62600.0,Promoció Cultural Inversió nova. Informática,,3340.0,6.0,2000.0,0.0,2000.0,973.93
,3340.0,62601.0,Promoció Cultural.Informática y digitalización,,3340.0,6.0,0.0,0.0,0.0,398.74
,3340.0,76201.0,Promoció Cultural Anjuntament d´Eivissa,,3340.0,7.0,50000.0,-50000.0,0.0,0.0
,3360.0,12000.0,Protecció del Patrimoni Sueldos del Grupo A1,,3360.0,1.0,15234.74,0.0,15234.74,15592.74
,3360.0,12001.0,Protecció del Patrimoni Sueldos del Grupo A2,,3360.0,1.0,26793.16,0.0,26793.16,26965.07
,3360.0,12003.0,Protecció del Patrimoni Sueldos del Grupo C1,,3360.0,1.0,20520.64,0.0,20520.64,10439.64
,3360.0,12006.0,Protecció del Patrimoni Trienios,,3360.0,1.0,15553.8,0.0,15553.8,16181.35
,3360.0,12100.0,Protecció del Patrimoni Complemento de destino,,3360.0,1.0,33703.18,2368.91,36072.09,27743.98
,3360.0,12101.0,Protecció del Patrimoni Complemento específico,,3360.0,1.0,43392.02,15632.73,59024.75,36623.75
,3360.0,12103.0,Protecció del Patrimoni Otros complementos,,3360.0,1.0,5496.84,0.0,5496.84,4559.89
,3360.0,12700.0,Patrimoni.Contribuciones a planes y fondos de pensiones funcionaris,,3360.0,1.0,0.0,0.0,0.0,2692.8
,3360.0,15001.0,Protecció del Patrimoni Productivitat funcionàris,,3360.0,1.0,22504.68,0.0,22504.68,19265.73
,3360.0,16000.0,Protecció del Patrimoni Seguridad Social,,3360.0,1.0,48347.17,8863.47,57210.64,29431.1
,3360.0,16008.0,Protecció del Patrimoni Asistencia médico-farmacéutica,,3360.0,1.0,900.0,0.0,900.0,202.0
,3360.0,21200.0,Patrimoni Repar. Manteniment i conserv. edificis i altres,,3360.0,2.0,114800.0,0.0,114800.0,5191.46
,3360.0,21300.0,Patrimoni.Repar. Manteniment i conserv. Maquin. Instal. i utillatge,,3360.0,2.0,0.0,0.0,0.0,3371.87
,3360.0,21500.0,Patrimoni.Repar. Manteniment i conserv. Mobilliari i béns,,3360.0,2.0,0.0,0.0,0.0,1652.05
,3360.0,21600.0,Patrimoni.Manteniment equisp informàtics,,3360.0,2.0,0.0,0.0,0.0,323.07
,3360.0,22002.0,"Patrimoni.Material, informático no inventariable",,3360.0,2.0,0.0,0.0,0.0,407.03
,3360.0,22101.0,Patrimoni.Agua,,3360.0,2.0,0.0,0.0,0.0,199.8
,3360.0,22105.0,Patrimoni.Productos alimenticios,,3360.0,2.0,0.0,0.0,0.0,623.6
,3360.0,22200.0,Patrimoni.Servicios de Telecomunicaciones,,3360.0,2.0,0.0,0.0,0.0,1263.53
,3360.0,22203.0,Patrimoni.Informáticas,,3360.0,2.0,0.0,0.0,0.0,251.98
,3360.0,22300.0,Patrimoni.Transports,,3360.0,2.0,0.0,0.0,0.0,584.6
,3360.0,22601.0,Patrimoni.Atenciones protocolarias y representativas,,3360.0,2.0,0.0,0.0,0.0,919.6
,3360.0,22602.0,Patrimoni.Publicidad y propaganda,,3360.0,2.0,0.0,0.0,0.0,1585.1
,3360.0,22609.0,Patrimoni.Actividades culturales y deportivas,,3360.0,2.0,0.0,0.0,0.0,20764.16
,3360.0,22699.0,Protecció del Patrimoni Otros gastos diversos,,3360.0,2.0,168000.0,-40000.0,128000.0,11548.57
,3360.0,22700.0,Patrimoni.Limpieza y Aseo,,3360.0,2.0,0.0,0.0,0.0,72.0
,3360.0,22701.0,Patrimoni.Seguridad,,3360.0,2.0,0.0,0.0,0.0,784.08
,3360.0,22706.0,Patrimoni.Estudios y trabajos técnicos,,3360.0,2.0,0.0,0.0,0.0,32609.5
,3360.0,22799.0,Protecció del Patrimoni Otros trabajos realizados por otras empresas y profesionales,,3360.0,2.0,167000.0,0.0,167000.0,287499.24
,3360.0,23020.0,Patrimoni.Del personal no directivo,,3360.0,2.0,0.0,0.0,0.0,49.07
,3360.0,23100.0,Patrimoni.De los miembros de los órganos de gobierno,,3360.0,2.0,0.0,0.0,0.0,46.35
,3360.0,23120.0,Patrimoni.Del personal no directivo,,3360.0,2.0,0.0,0.0,0.0,157.82
,3360.0,23300.0,Patrimoni.Altres indemnitzacions per raó de servei,,3360.0,2.0,0.0,0.0,0.0,45.0
,3360.0,48100.0,Protecció del Patrimoni Prem. beques i pensions d'estudis i investigació,,3360.0,4.0,48000.0,-48000.0,0.0,0.0
,3360.0,48900.0,Patrimoni Transferències corrents a fam. i instit. sense fi de lucre,,3360.0,4.0,88189.0,-33564.65,54624.35,12625.0
,3360.0,48901.0,Patrimoni.Subvencions nominatives,,3360.0,4.0,0.0,0.0,0.0,41999.35
,3360.0,48913.0,Patrimoni. Bisbat d'Eivissa,,3360.0,4.0,80000.0,0.0,80000.0,40000.0
,3360.0,48921.0,Patrimoni Fundació Illes Balears,,3360.0,4.0,63700.0,0.0,63700.0,62395.41
,3360.0,60900.0,Patrimoni.Otras inversiones nuevas en infraestructuras y bienes destinados al uso general,,3360.0,6.0,0.0,0.0,0.0,399.3
,3360.0,61900.0,Patrimoni.Otras inversiones de reposición en infraestructuras y bienes destinados al uso general,,3360.0,6.0,0.0,0.0,0.0,21620.28
,3360.0,62303.0,Patrimoni.Útils i eines,,3360.0,6.0,0.0,0.0,0.0,4797.64
,3360.0,62500.0,Patrimoni.Inversió nova de mobiliari i béns,,3360.0,6.0,0.0,32800.0,32800.0,33763.76
,3360.0,62600.0,Patrimoni.Inversió nova. Informática,,3360.0,6.0,0.0,0.0,0.0,4382.2
,3360.0,62900.0,Patrimoni.Inversió associada al funcionament dels serveis,,3360.0,6.0,0.0,0.0,0.0,29912.36
,3360.0,63200.0,Patrimoni.Industrials,,3360.0,6.0,0.0,0.0,0.0,12185.3
,3360.0,63203.0,Patrimoni.Otras construcciones,,3360.0,6.0,0.0,0.0,0.0,0.0
,3360.0,63600.0,Patrimoni.Inversió reposició equips per processos d´informació,,3360.0,6.0,0.0,0.0,0.0,5723.3
,3360.0,68900.0,Patrimoni Inversió en béns patrimonials,,3360.0,6.0,300000.0,-50000.0,250000.0,66817.85
,3360.0,76714.0,Protecció del Patrimoni Consorci Patrimoni Humanitat. Transf. de Capital,,3360.0,7.0,686699.99,20000.0,706699.99,706056.3
,3360.0,78900.0,Patrimoni.Transferències de capital a famílies i instit. sense ànim de lucre,,3360.0,7.0,420000.0,185000.0,605000.0,8326.06
,3360.0,78902.0,Patrimoni Transferencies de capital Bisbat d'Eivissa,,3360.0,7.0,106440.18,0.0,106440.18,105870.92
,3360.0,78903.0,Patrimoni Fundació Illes Balears,,3360.0,7.0,35000.0,0.0,35000.0,33574.57
,3370.0,12000.0,Joventut Sueldos del Grupo A1,,3370.0,1.0,15234.74,0.0,15234.74,15592.65
,3370.0,12001.0,Joventut Sueldos del Grupo A2,,3370.0,1.0,13396.58,-2682.77,10713.81,1560.61
,3370.0,12006.0,Joventut Trienios,,3370.0,1.0,2604.0,0.0,2604.0,2837.17
,3370.0,12100.0,Joventut Complemento de destino,,3370.0,1.0,15349.46,-2682.77,12666.69,9440.06
,3370.0,12101.0,Joventut Complemento específico,,3370.0,1.0,21720.58,-2682.77,19037.81,13639.38
,3370.0,12103.0,Joventut Otros complementos,,3370.0,1.0,2372.76,0.0,2372.76,1442.23
,3370.0,12700.0,Joventut.Contribuciones a planes y fondos de pensiones funcionaris,,3370.0,1.0,0.0,0.0,0.0,673.2
,3370.0,13000.0,Pla Integral de Joventud Retribucions persona laboral,,3370.0,1.0,20964.84,0.0,20964.84,15218.85
,3370.0,13002.0,Pla Integral de Joventud Otras remuneraciones,,3370.0,1.0,20822.0,0.0,20822.0,15327.44
,3370.0,13700.0,Joventut.Contribucions a plans i fons de pensions laborals,,3370.0,1.0,0.0,0.0,0.0,1346.4
,3370.0,15001.0,Joventut Productivitat funcionàris,,3370.0,1.0,6060.0,0.0,6060.0,3282.4
,3370.0,15002.0,Pla Integral de Joventud Productivitat laborals,,3370.0,1.0,6060.0,0.0,6060.0,3907.26
,3370.0,16000.0,Pla Integral de Joventud Seguridad Social,,3370.0,1.0,38842.08,636.76,39478.84,24045.58
,3370.0,16008.0,Joventut.Asistencia médico-farmacéutica,,3370.0,1.0,0.0,0.0,0.0,589.0
,3370.0,21300.0,Joventut Repar. Manteniment i conserv. Maquin. Instal. i utillatge,,3370.0,2.0,15000.0,0.0,15000.0,245.03
,3370.0,22300.0,Joventut Transports,,3370.0,2.0,18527.06,0.0,18527.06,0.0
,3370.0,22400.0,Joventut.De edificios y locales,,3370.0,2.0,0.0,0.0,0.0,7449.61
,3370.0,22601.0,Joventut.Atenciones protocolarias y representativas,,3370.0,2.0,0.0,0.0,0.0,1899.46
,3370.0,22602.0,Joventut Publicidad y propaganda,,3370.0,2.0,10000.0,0.0,10000.0,385.69
,3370.0,22699.0,Pla Integral de Joventud Otros gastos diversos,,3370.0,2.0,65000.0,0.0,65000.0,283.45
,3370.0,22799.0,Joventut.Otros trabajos realizados por otras empresas y profesionales,,3370.0,2.0,280000.0,0.0,280000.0,348960.22
,3370.0,23120.0,Joventut.Del personal no directivo,,3370.0,2.0,0.0,0.0,0.0,30.56
,3370.0,46200.0,Joventut Transferències corrents a Ajuntaments,,3370.0,4.0,300000.0,207086.84,507086.84,207086.84
,3370.0,48100.0,Joventut Prem. beques i pensions d'estudis i investigació,,3370.0,4.0,0.0,0.0,0.0,0.0
,3370.0,48900.0,Joventut Transferències corrents a fam. i instit. sense fi de lucre,,3370.0,4.0,165000.0,78244.4,243244.4,78244.4
,3370.0,62500.0,Joventut.Inversió nova de mobiliari i béns,,3370.0,6.0,0.0,0.0,0.0,3243.03
,3370.0,62600.0,Joventut Inversió nova. Informática,,3370.0,6.0,8000.0,0.0,8000.0,0.0
,3371.0,13000.0,Campamento Cala Jondal Retribucions persona laboral,,3371.0,1.0,26052.81,0.0,26052.81,26282.84
,3371.0,13002.0,Campamento Cala Jondal Otras remuneraciones,,3371.0,1.0,38379.12,0.0,38379.12,36427.72
,3371.0,13100.0,Campamento Cala Jondal Retribucions personal laboral temporal,,3371.0,1.0,21591.64,7912.69,29504.33,24281.46
,3371.0,13700.0,Campament Cala Jondal.Contribucions a plans i fons de pensions laborals,,3371.0,1.0,0.0,0.0,0.0,1683.0
,3371.0,15002.0,Campamento Cala Jondal Productivitat laborals,,3371.0,1.0,7575.0,0.0,7575.0,12373.1
,3371.0,15003.0,Campamento Cala Jondal Productivitat personal laboral contractat,,3371.0,1.0,3030.0,0.0,3030.0,3737.0
,3371.0,16000.0,Campamento Cala Jondal Seguridad Social,,3371.0,1.0,31744.85,5298.7,37043.55,30697.76
,3371.0,16008.0,Campamento Cala Jondal Asistencia médico-farmacéutica,,3371.0,1.0,1200.0,0.0,1200.0,239.0
